entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,destinoEditorialId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-kaiser-44-1-conheca-a-levada-n4,arq-0149,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-44-1-conheca-a-levada-n4,""
aula-kaiser-45-2-aula-da-levada-4-com-partitura,arq-0152,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-45-2-aula-da-levada-4-com-partitura,""
aula-kaiser-46-3-combinando-as-levadas-1-3-e-4,arq-0154,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-46-3-combinando-as-levadas-1-3-e-4,""
aula-kaiser-47-1-conheca-a-levada-5,arq-0156,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-47-1-conheca-a-levada-5,""
aula-kaiser-48-2-aula-da-levada-5-com-partitura,arq-0159,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-48-2-aula-da-levada-5-com-partitura,""
aula-kaiser-50-2-garota-de-ipanema,arq-0164,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-50-2-garota-de-ipanema,""
aula-kaiser-51-3-samba-da-bencao,arq-0166,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-51-3-samba-da-bencao,""
aula-kaiser-52-4-fim,arq-0168,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-52-4-fim,""
aula-mod-7-2,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-2,"sem_arquivos_locais"
aula-mod-7-3,arq-1917,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-7-3,""
aula-kaiser-53-1-introducao-as-baixarias,arq-0170,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-53-1-introducao-as-baixarias,""
aula-kaiser-54-10-misturando-tudo,arq-0175,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-54-10-misturando-tudo,""
aula-kaiser-55-11-conselho-baixarias-no-7-cordas,arq-0177,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-55-11-conselho-baixarias-no-7-cordas,""
aula-kaiser-56-2-inversoes-dos-baixos,arq-0179,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-56-2-inversoes-dos-baixos,""
aula-kaiser-57-3-escalas-das-baixarias,arq-0181,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-57-3-escalas-das-baixarias,""
aula-kaiser-58-4-teoria-na-pratica,arq-0183,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-58-4-teoria-na-pratica,""
aula-kaiser-59-5-orientacoes-sobre-as-baixarias,arq-0185,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-59-5-orientacoes-sobre-as-baixarias,""
aula-kaiser-60-6-frases-com-duas-notas,arq-0187,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-60-6-frases-com-duas-notas,""
aula-kaiser-61-7-frases-com-tres-notas,arq-0189,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-61-7-frases-com-tres-notas,""
aula-kaiser-62-8-frases-com-quatro-notas,arq-0191,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-62-8-frases-com-quatro-notas,""
aula-kaiser-63-9-frases-com-seis-notas,arq-0193,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-63-9-frases-com-seis-notas,""
aula-mod-5-32,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-5-32,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-3,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-3,"sem_arquivos_locais"
aula-mod-9-8,arq-2038,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-9-8,""
aula-mod-10-1,arq-2064,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-1,""
aula-mod-10-2,arq-2066,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-2,""
aula-mod-10-3,arq-2068,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-3,""
aula-mod-10-4,arq-2070,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-4,""
aula-mod-10-5,arq-2072,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-5,""
aula-mod-10-6,arq-2074,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-6,""
aula-mod-10-7,arq-2076,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-7,""
aula-mod-10-8,arq-2078,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-8,""
aula-mod-10-9,arq-2080,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-9,""
aula-mod-10-10,arq-2082,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-10,""
aula-mod-10-11,arq-2084,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-10-11,""
aula-kaiser-267-1-as-notas-musicais,arq-0961,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-267-1-as-notas-musicais,""
aula-kaiser-268-10-shape-3,arq-0963,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-268-10-shape-3,""
aula-kaiser-269-11-shape-4,arq-0967,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-269-11-shape-4,""
aula-kaiser-270-12-shape-5,arq-0971,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-270-12-shape-5,""
aula-kaiser-271-13-escala-com-cordas-soltas,arq-0977,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-271-13-escala-com-cordas-soltas,""
aula-kaiser-272-14-consideracoes-finais-sobre-os-shapes,arq-0981,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-272-14-consideracoes-finais-sobre-os-shapes,""
aula-kaiser-273-15-pra-que-servem-as-escalas-e-os-shapes,arq-0983,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-273-15-pra-que-servem-as-escalas-e-os-shapes,""
aula-kaiser-274-16-como-transpor-o-tom-de-uma-musica,arq-0985,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-274-16-como-transpor-o-tom-de-uma-musica,""
aula-kaiser-275-17-truque-de-mestre-pra-contar-intervalo,arq-0988,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-275-17-truque-de-mestre-pra-contar-intervalo,""
aula-kaiser-276-18-o-ciclo-das-quintas-e-das-quartas,arq-0991,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-276-18-o-ciclo-das-quintas-e-das-quartas,""
aula-kaiser-277-19-intervalos-justos-ou-maiores,arq-0994,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-277-19-intervalos-justos-ou-maiores,""
aula-kaiser-278-2-intervalos,arq-0998,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-278-2-intervalos,""
aula-kaiser-279-20-como-construir-qualquer-acorde,arq-1003,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-279-20-como-construir-qualquer-acorde,""
aula-kaiser-280-21-escalas-pentatonicas,arq-1010,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-280-21-escalas-pentatonicas,""
aula-kaiser-281-22-entenda-as-inversoes-de-acordes,arq-1014,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-281-22-entenda-as-inversoes-de-acordes,""
aula-kaiser-282-23-inversoes-7m,arq-1021,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-282-23-inversoes-7m,""
aula-kaiser-283-24-inversoes-7,arq-1028,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-283-24-inversoes-7,""
aula-kaiser-284-25-inversoes-m7,arq-1034,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-284-25-inversoes-m7,""
aula-kaiser-285-26-inversoes-em-diminutos,arq-1038,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-285-26-inversoes-em-diminutos,""
aula-kaiser-286-27-arpejos-em-7m-7-e-m7,arq-1042,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-286-27-arpejos-em-7m-7-e-m7,""
aula-kaiser-287-28-arpejos-diminutos,arq-1048,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-287-28-arpejos-diminutos,""
aula-kaiser-288-29-informacao-importante-antes-de-seguir,arq-1049,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-288-29-informacao-importante-antes-de-seguir,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-289-3-a-escala-maior-e-a-menor-natural,arq-1051,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-289-3-a-escala-maior-e-a-menor-natural,""
aula-kaiser-290-30-escala-de-blues,arq-1055,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-290-30-escala-de-blues,""
aula-kaiser-291-31-campo-harmonico-da-escala-menor-harmo,arq-1059,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-291-31-campo-harmonico-da-escala-menor-harmo,""
aula-kaiser-292-32-shapes-da-escala-menor-harmonica,arq-1063,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-292-32-shapes-da-escala-menor-harmonica,""
aula-kaiser-293-33-campo-harmonico-da-escala-menor-melod,arq-1065,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-293-33-campo-harmonico-da-escala-menor-melod,""
aula-kaiser-294-34-shapes-da-escala-menor-melodica,arq-1069,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-294-34-shapes-da-escala-menor-melodica,""
aula-kaiser-295-35-escala-diminuta,arq-1076,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-295-35-escala-diminuta,""
aula-kaiser-296-4-campo-harmonico-da-escala-maior,arq-1078,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-296-4-campo-harmonico-da-escala-maior,""
aula-kaiser-297-5-como-localizar-as-notas-no-violao,arq-1083,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-297-5-como-localizar-as-notas-no-violao,""
aula-kaiser-298-6-como-aplicar-os-conhecimentos-da-teori,arq-1085,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-298-6-como-aplicar-os-conhecimentos-da-teori,""
aula-kaiser-299-7-a-escala-maior-no-violao,arq-1091,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-299-7-a-escala-maior-no-violao,""
aula-kaiser-300-8-shape-1,arq-1093,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-300-8-shape-1,""
aula-kaiser-301-9-shape-2,arq-1099,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-301-9-shape-2,""
aula-kaiser-302-1-harmonia-funcional-aula-1,arq-1102,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-302-1-harmonia-funcional-aula-1,""
aula-kaiser-303-2-harmonia-funcional-aula-2-dominantes-e,arq-1104,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-303-2-harmonia-funcional-aula-2-dominantes-e,""
aula-kaiser-304-3-harmonia-funcional-aula-3-diminutos,arq-1107,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-304-3-harmonia-funcional-aula-3-diminutos,""
aula-kaiser-306-5-exercicio-de-cadencias-harmonicas,arq-1114,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-306-5-exercicio-de-cadencias-harmonicas,""
aula-kaiser-307-6-analise-harmonica-trem-das-onze,arq-1116,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-307-6-analise-harmonica-trem-das-onze,""
aula-kaiser-308-7-analise-harmonica-chega-de-saudade,arq-1122,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-308-7-analise-harmonica-chega-de-saudade,""
aula-kaiser-309-1-modos-gregos-teoria,arq-1124,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-309-1-modos-gregos-teoria,""
aula-kaiser-310-2-modos-gregos-aula-pratica-1,arq-1127,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-310-2-modos-gregos-aula-pratica-1,""
aula-kaiser-311-3-modos-gregos-aula-pratica-2,arq-1131,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-311-3-modos-gregos-aula-pratica-2,""
aula-kaiser-312-4-modos-gregos-aula-pratica-3,arq-1135,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-312-4-modos-gregos-aula-pratica-3,""
aula-kaiser-313-1-construcao-avancada-de-acordes,arq-1137,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-313-1-construcao-avancada-de-acordes,""
aula-kaiser-314-2-acordes-de-emprestimo-modal,arq-1141,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-314-2-acordes-de-emprestimo-modal,""
aula-kaiser-315-3-rearmonizacao-e-chord-melody,arq-1143,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-315-3-rearmonizacao-e-chord-melody,""
aula-mod-7-8,arq-1923,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-7-8,""
aula-mod-7-10,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-10,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-11,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-11,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-4,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-4,"sem_arquivos_locais"
aula-mod-7-13,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-13,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-14,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-14,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-15,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-15,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-16,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-16,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-18,arq-1930,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-7-18,""
aula-mod-7-19,arq-1978,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-7-19,""
aula-mod-7-5,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-7-5,"sem_arquivos_locais"
aula-mod-8-12,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-8-12,"sem_arquivos_locais; sem_link_remoto"
aula-mod-8-2,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-8-2,"sem_arquivos_locais"
aula-mod-8-3,arq-1987,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-8-3,""
aula-mod-8-14,arq-1998,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-8-14,""
aula-mod-8-4,arq-1991,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-8-4,""
aula-mod-8-17,arq-2005,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-8-17,""
aula-mod-8-5,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-8-5,"sem_arquivos_locais"
