evidencia_id,entidade_id,tipo_entidade,fonte_tipo,referencia_arquivo_ou_id,afirmacao_ou_operacao_executada,status_verificacao,data_registro,observacoes
evid-fonte-aula-kaiser-247-38-tempo-de-crianca-dilermando-reis,aula-kaiser-247-38-tempo-de-crianca-dilermando-reis,entrada_catalogo,inventario_v03,"arq-0885;arq-0883;arq-0884","Entrada catalogada: 38. Tempo de Criança (Dilermando Reis) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-248-39-bachianinha-n-1-paulinho-nogueira,aula-kaiser-248-39-bachianinha-n-1-paulinho-nogueira,entrada_catalogo,inventario_v03,"arq-0888;arq-0886;arq-0887","Entrada catalogada: 39. Bachianinha n.1 (Paulinho Nogueira) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-249-4-o-mundo-e-um-moinho-cartola,aula-kaiser-249-4-o-mundo-e-um-moinho-cartola,entrada_catalogo,inventario_v03,"arq-0892;arq-0889;arq-0890;arq-0891","Entrada catalogada: 4. O Mundo é Um Moinho (Cartola) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-250-40-segundo-violao-da-bachianinha-n1,aula-kaiser-250-40-segundo-violao-da-bachianinha-n1,entrada_catalogo,inventario_v03,"arq-0901;arq-0894;arq-0896;arq-0895;arq-0897;arq-0899;arq-0900;arq-0893;arq-0898","Entrada catalogada: 40. Segundo Violão da Bachianinha n1 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 9
evid-fonte-aula-kaiser-251-41-grauna-choro,aula-kaiser-251-41-grauna-choro,entrada_catalogo,inventario_v03,"arq-0904;arq-0902;arq-0903","Entrada catalogada: 41. Graúna (Choro) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-252-42-feira-de-mangaio-forro,aula-kaiser-252-42-feira-de-mangaio-forro,entrada_catalogo,inventario_v03,"arq-0909;arq-0907;arq-0905;arq-0906;arq-0908","Entrada catalogada: 42. Feira de Mangaio (Forró) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-kaiser-253-43-hino-nacional-brasileiro,aula-kaiser-253-43-hino-nacional-brasileiro,entrada_catalogo,inventario_v03,"arq-0913;arq-0911;arq-0910;arq-0912","Entrada catalogada: 43. Hino Nacional Brasileiro (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-254-5-estudo-n-1-de-villa-lobos-classico,aula-kaiser-254-5-estudo-n-1-de-villa-lobos-classico,entrada_catalogo,inventario_v03,"arq-0915;arq-0914","Entrada catalogada: 5. Estudo n.1 de Villa Lobos - Clássico (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-255-6-blues-in-the-woods,aula-kaiser-255-6-blues-in-the-woods,entrada_catalogo,inventario_v03,"arq-0922;arq-0920;arq-0921;arq-0917;arq-0916;arq-0918;arq-0919","Entrada catalogada: 6. Blues in the Woods (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 7
evid-fonte-aula-kaiser-256-7-na-mosca-marcos-kaiser-choro,aula-kaiser-256-7-na-mosca-marcos-kaiser-choro,entrada_catalogo,inventario_v03,"arq-0925;arq-0923;arq-0924","Entrada catalogada: 7. Na Mosca (Marcos Kaiser) - Choro (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-257-8-gotas-de-lagrimas-valsa,aula-kaiser-257-8-gotas-de-lagrimas-valsa,entrada_catalogo,inventario_v03,"arq-0928;arq-0926;arq-0927","Entrada catalogada: 8. Gotas de Lágrimas (Valsa) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-258-9-jesus-alegria-dos-homens-bach,aula-kaiser-258-9-jesus-alegria-dos-homens-bach,entrada_catalogo,inventario_v03,"arq-0930;arq-0929","Entrada catalogada: 9. Jesus Alegria dos Homens (Bach) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-5-15,aula-mod-5-15,entrada_catalogo,inventario_v03,"arq-1875","Entrada catalogada: Violão - 17.1 - Leitura C D E (pág 45) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-mod-5-16,aula-mod-5-16,entrada_catalogo,inventario_v03,"arq-1877;arq-1876","Entrada catalogada: Violão - 17.2 - Leitura C D E F e G (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-5-17,aula-mod-5-17,entrada_catalogo,inventario_v03,"arq-1879;arq-1878","Entrada catalogada: Violão - 17.3 - Leitura Região Média (ág 46) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-5-18,aula-mod-5-18,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: Violão - 17.4 - Região Aguda (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-19,aula-mod-5-19,entrada_catalogo,inventario_v03,"arq-1881;arq-1883;arq-1884;arq-1882;arq-1880;arq-1885","Entrada catalogada: Violão - 17.5 - Aceleração de Leitura de Partituras (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-mod-5-1,aula-mod-5-1,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 07 - Violão - 17.6 - A OITAVA (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-22,aula-mod-5-22,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: Violão - 18.1 - Dedilhado Vai e Vem (Pág 47) (batida) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-23,aula-mod-5-23,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: Violão - 18.2 - Dedilhado vai e vem - Você (Pág 47) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-2,aula-mod-5-2,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 13 - Violão - 18.4 - A Notação mais FÁCIL do mundo (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-3,aula-mod-5-3,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 14 - Violão - 18.5 - UPGRADE 6.0 simplificando acordes (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-4,aula-mod-5-4,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 15 - UPGRADE 7.0 Violão - 18.6 Quais cordas dedilhar (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-5,aula-mod-5-5,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 16 - UPGRADE 7.0 Violão 18.7 Momento GOSPEL - Aleluia (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-6,aula-mod-5-6,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 17 - UPGRADE 7.0 Violão 18.8 Aleluia com I.A (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-7,aula-mod-5-7,entrada_catalogo,inventario_v03,"arq-1869;arq-1870;arq-1871","Entrada catalogada: 19 - Violão - 19.1 - VILAREJO (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-5-8,aula-mod-5-8,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 20 - Violão - 19.2 - TOCA que EU CANTO! - VILAREJO (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-27,aula-mod-5-27,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: Violão - 19.4 - Leitura Oitava Completa (Pág 51) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-28,aula-mod-5-28,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: Violão - 19.5 - Trenzinho C. Villa Lobos  (Pág 51) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-9,aula-mod-5-9,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 24 - 19.6 UPGRADE 6.0 Revisão DOMINE o BRAÇO - Onde está a (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-10,aula-mod-5-10,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 25 - UPGRADE 5.0 19.6 - MOMENTO GOSPEL Lindo és (+Variaçã (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-31,aula-mod-5-31,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: Violão - 20.2 - FINGERSTYLE (Natalina) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-34,aula-mod-5-34,entrada_catalogo,inventario_v03,"arq-1898;arq-1900;arq-1901;arq-1899;arq-1897;arq-1902","Entrada catalogada: Violão - 20.5 - BÔNUS! Fingerstyle de _LINDA_ (Roupa Nov (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-mod-5-35,aula-mod-5-35,entrada_catalogo,inventario_v03,"arq-1904;arq-1903","Entrada catalogada: 20.6 - HIPER DETALHAMENTO- Me Chama (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-5-11,aula-mod-5-11,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 33 - UPGRADE 7.0 20.7 - VIOLÁO - Como DECORAR (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-12,aula-mod-5-12,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 34 - UPGRADE 8.0 Pra Melhorar - Marisa monte (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-13,aula-mod-5-13,entrada_catalogo,inventario_v03,"arq-1873;arq-1872","Entrada catalogada: 35 - UPGRADE 8.0 TOCA QUE EU CANTO - Pra Melhorar (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-9-1,aula-mod-9-1,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 02 - Violão - 36.1 Dedilhado BLOCADO 1 - Careless UPGRADE 5 (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-9-2,aula-mod-9-2,entrada_catalogo,inventario_v03,"arq-2021;arq-2020;arq-2019","Entrada catalogada: 03 - Violão - 36.2 Dedilhado BLOCADO 1 Variação Final UPGR (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-9-3,aula-mod-9-3,entrada_catalogo,inventario_v03,"arq-2023;arq-2022","Entrada catalogada: 04 - Violão - 36.3 CHAMA o SAX! - Levada Blocada 01 UPGRADE (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-9-15,aula-mod-9-15,entrada_catalogo,inventario_v03,"arq-2058;arq-2057","Entrada catalogada: Violão - 37 _Explicação da Prova Prática (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-9-5,aula-mod-9-5,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 08 - UPGRADE 8.0 - 2025 38.2 Sofrência Avançada (Bolero!) Tu (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-9-6,aula-mod-9-6,entrada_catalogo,inventario_v03,"arq-2033;arq-2034;arq-2027;arq-2026;arq-2035","Entrada catalogada: 09 - UPGRADE 8.0 - 2025 38.3 Fluência na Sofrência Avançada (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-9-7,aula-mod-9-7,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 10 - VERSÁO 4.0 Violão 39.1 - Revisão Intevalos no Braço (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-9-9,aula-mod-9-9,entrada_catalogo,inventario_v03,"arq-2040;arq-2041;arq-2039;arq-2042","Entrada catalogada: 12 - Violão - 39.3 - 9's em TRÍADES de 5a corda (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-mod-11-1,aula-mod-11-1,entrada_catalogo,inventario_v03,"arq-2085","Entrada catalogada: 01 - SORTEIO VIOLÁO [30 07 2026] (Método Tríade). Disponibilidade: parcial",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-mod-11-2,aula-mod-11-2,entrada_catalogo,inventario_v03,"arq-2087;arq-2086;arq-2088;arq-2089","Entrada catalogada: 02 - AULA LIVE [30 07 2026] (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-73-1-introducao-composicao-e-improvisacao,aula-kaiser-73-1-introducao-composicao-e-improvisacao,entrada_catalogo,inventario_v03,"arq-0214;arq-0213","Entrada catalogada: 1. Introdução_ Composição e Improvisação (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-74-10-dica-de-composicao-domine-o-braco-do-,aula-kaiser-74-10-dica-de-composicao-domine-o-braco-do-,entrada_catalogo,inventario_v03,"arq-0216;arq-0215","Entrada catalogada: 10. Dica de COMPOSIÇÃO_ Domine o Braço do Violão (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-75-11-improviso-em-dominantes-secundarios,aula-kaiser-75-11-improviso-em-dominantes-secundarios,entrada_catalogo,inventario_v03,"arq-0226;arq-0223;arq-0217;arq-0218;arq-0219;arq-0220;arq-0221;arq-0222;arq-0224;arq-0225","Entrada catalogada: 11. Improviso em DOMINANTES SECUNDÁRIOS (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 10
evid-fonte-aula-kaiser-76-12-exemplo-de-improviso-em-dominantes-se,aula-kaiser-76-12-exemplo-de-improviso-em-dominantes-se,entrada_catalogo,inventario_v03,"arq-0228;arq-0227","Entrada catalogada: 12. EXEMPLO de improviso em Dominantes Secundários (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-77-13-improviso-em-subdominantes-secundario,aula-kaiser-77-13-improviso-em-subdominantes-secundario,entrada_catalogo,inventario_v03,"arq-0230;arq-0229","Entrada catalogada: 13. Improviso em SUBDOMINANTES SECUNDÁRIOS (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-78-14-improviso-em-dominantes-substitutos-s,aula-kaiser-78-14-improviso-em-dominantes-substitutos-s,entrada_catalogo,inventario_v03,"arq-0235;arq-0231;arq-0232;arq-0233;arq-0234","Entrada catalogada: 14. Improviso em DOMINANTES SUBSTITUTOS (SubV7) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-kaiser-79-15-exemplo-de-improviso-em-dominantes-su,aula-kaiser-79-15-exemplo-de-improviso-em-dominantes-su,entrada_catalogo,inventario_v03,"arq-0237;arq-0236","Entrada catalogada: 15. EXEMPLO de improviso em Dominantes Substitutos (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-80-16-improvisacao-em-diminutos,aula-kaiser-80-16-improvisacao-em-diminutos,entrada_catalogo,inventario_v03,"arq-0243;arq-0238;arq-0239;arq-0240;arq-0241;arq-0242","Entrada catalogada: 16. Improvisação em DIMINUTOS (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-81-17-exemplo-de-improviso-em-diminutos,aula-kaiser-81-17-exemplo-de-improviso-em-diminutos,entrada_catalogo,inventario_v03,"arq-0245;arq-0244","Entrada catalogada: 17. EXEMPLO de Improviso em Diminutos (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-82-18-escalas-horizontais,aula-kaiser-82-18-escalas-horizontais,entrada_catalogo,inventario_v03,"arq-0247;arq-0246","Entrada catalogada: 18. Escalas Horizontais (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-83-2-desenvolva-sua-musicalidade,aula-kaiser-83-2-desenvolva-sua-musicalidade,entrada_catalogo,inventario_v03,"arq-0249;arq-0248","Entrada catalogada: 2. Desenvolva sua musicalidade (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-84-3-o-basico-do-basico,aula-kaiser-84-3-o-basico-do-basico,entrada_catalogo,inventario_v03,"arq-0251;arq-0250","Entrada catalogada: 3. O Básico do Básico (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-85-4-aplicacoes-do-modo-mixolidio-resolucao,aula-kaiser-85-4-aplicacoes-do-modo-mixolidio-resolucao,entrada_catalogo,inventario_v03,"arq-0255;arq-0252;arq-0253;arq-0254","Entrada catalogada: 4. Aplicações do Modo Mixolídio - Resolução em tons Maiores (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-86-5-flamenco,aula-kaiser-86-5-flamenco,entrada_catalogo,inventario_v03,"arq-0257;arq-0256","Entrada catalogada: 5. Flamenco (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-87-6-funk-blues,aula-kaiser-87-6-funk-blues,entrada_catalogo,inventario_v03,"arq-0259;arq-0258","Entrada catalogada: 6. Funk Blues (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-88-7-funk-com-modulacoes,aula-kaiser-88-7-funk-com-modulacoes,entrada_catalogo,inventario_v03,"arq-0261;arq-0260","Entrada catalogada: 7. Funk com Modulações (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-89-8-flamenco-cadencia-andaluza,aula-kaiser-89-8-flamenco-cadencia-andaluza,entrada_catalogo,inventario_v03,"arq-0268;arq-0264;arq-0265;arq-0266;arq-0267;arq-0262;arq-0263","Entrada catalogada: 8. Flamenco (Cadência Andaluza) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 7
evid-fonte-aula-kaiser-90-9-samba,aula-kaiser-90-9-samba,entrada_catalogo,inventario_v03,"arq-0270;arq-0269","Entrada catalogada: 9. Samba (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-91-1-crie-novos-acordes,aula-kaiser-91-1-crie-novos-acordes,entrada_catalogo,inventario_v03,"arq-0272;arq-0271","Entrada catalogada: 1. CRIE NOVOS ACORDES (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-92-2-padroes-ritmicos,aula-kaiser-92-2-padroes-ritmicos,entrada_catalogo,inventario_v03,"arq-0274;arq-0273","Entrada catalogada: 2. PADRÕES RÍTMICOS (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-93-3-inspiracao-harmonica,aula-kaiser-93-3-inspiracao-harmonica,entrada_catalogo,inventario_v03,"arq-0276;arq-0275","Entrada catalogada: 3. INSPIRAÇÃO HARMÔNICA (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-94-4-composicao-precisa-de-treino,aula-kaiser-94-4-composicao-precisa-de-treino,entrada_catalogo,inventario_v03,"arq-0278;arq-0277","Entrada catalogada: 4. Composição precisa de TREINO! (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-115-1-209-arranjos-pra-violao,aula-kaiser-115-1-209-arranjos-pra-violao,entrada_catalogo,inventario_v03,"arq-0373","Entrada catalogada: 1. 209 arranjos pra violão (Kaiserplay). Disponibilidade: parcial",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-kaiser-116-1-ebook-a-arte-auditiva-do-violao,aula-kaiser-116-1-ebook-a-arte-auditiva-do-violao,entrada_catalogo,inventario_v03,"arq-0374","Entrada catalogada: 1. Ebook_ A Arte Auditiva do Violão (Kaiserplay). Disponibilidade: parcial",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-kaiser-128-1-formatos-do-blues,aula-kaiser-128-1-formatos-do-blues,entrada_catalogo,inventario_v03,"arq-0434;arq-0425;arq-0426;arq-0427;arq-0428;arq-0429;arq-0430;arq-0431;arq-0432;arq-0433","Entrada catalogada: 1. Formatos do Blues (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 10
evid-fonte-aula-kaiser-129-2-escalas-do-blues,aula-kaiser-129-2-escalas-do-blues,entrada_catalogo,inventario_v03,"arq-0436;arq-0435","Entrada catalogada: 2. Escalas do Blues (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-130-3-bases-pra-solar-blues-maior,aula-kaiser-130-3-bases-pra-solar-blues-maior,entrada_catalogo,inventario_v03,"arq-0438;arq-0437","Entrada catalogada: 3. Bases pra Solar BLUES MAIOR (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-131-4-bases-para-solar-blues-menor,aula-kaiser-131-4-bases-para-solar-blues-menor,entrada_catalogo,inventario_v03,"arq-0440;arq-0439","Entrada catalogada: 4. Bases para Solar BLUES MENOR (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-132-5-turnarounds,aula-kaiser-132-5-turnarounds,entrada_catalogo,inventario_v03,"arq-0444;arq-0442;arq-0441;arq-0443","Entrada catalogada: 5. Turnarounds (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-133-6-ritmos-do-blues,aula-kaiser-133-6-ritmos-do-blues,entrada_catalogo,inventario_v03,"arq-0446;arq-0445","Entrada catalogada: 6. Ritmos do Blues (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-134-7-exercicio-de-blues,aula-kaiser-134-7-exercicio-de-blues,entrada_catalogo,inventario_v03,"arq-0449;arq-0447;arq-0448","Entrada catalogada: 7. Exercício de Blues (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-135-8-aprenda-um-blues-fingerstyle,aula-kaiser-135-8-aprenda-um-blues-fingerstyle,entrada_catalogo,inventario_v03,"arq-0451;arq-0450","Entrada catalogada: 8. Aprenda um Blues Fingerstyle (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-259-1-choro-chorado-pra-paulinho-nogueira,aula-kaiser-259-1-choro-chorado-pra-paulinho-nogueira,entrada_catalogo,inventario_v03,"arq-0933;arq-0931;arq-0932","Entrada catalogada: 1. Choro Chorado pra Paulinho Nogueira (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-260-2-jerry-s-breakdown-musica-country,aula-kaiser-260-2-jerry-s-breakdown-musica-country,entrada_catalogo,inventario_v03,"arq-0936;arq-0934;arq-0935","Entrada catalogada: 2. Jerry´s Breakdown (Música Country) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-261-3-luiza-tom-jobim-arranjo-raphael-rabell,aula-kaiser-261-3-luiza-tom-jobim-arranjo-raphael-rabell,entrada_catalogo,inventario_v03,"arq-0940;arq-0938;arq-0937;arq-0939","Entrada catalogada: 3. Luiza (Tom Jobim) -  Arranjo Raphael Rabello (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-262-4-samba-em-preludio-versao-paulinho-nogu,aula-kaiser-262-4-samba-em-preludio-versao-paulinho-nogu,entrada_catalogo,inventario_v03,"arq-0946;arq-0941;arq-0944;arq-0945;arq-0942;arq-0943","Entrada catalogada: 4. Samba em Prelúdio _ Versão Paulinho Nogueira (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-263-5-lamentos-do-morro-garoto,aula-kaiser-263-5-lamentos-do-morro-garoto,entrada_catalogo,inventario_v03,"arq-0949;arq-0947;arq-0948","Entrada catalogada: 5. Lamentos do Morro (Garoto) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-264-6-cheio-de-dedos-guinga,aula-kaiser-264-6-cheio-de-dedos-guinga,entrada_catalogo,inventario_v03,"arq-0952;arq-0950;arq-0951","Entrada catalogada: 6. Cheio de Dedos (Guinga) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-265-7-tico-tico-no-fuba-zequinha-de-abreu,aula-kaiser-265-7-tico-tico-no-fuba-zequinha-de-abreu,entrada_catalogo,inventario_v03,"arq-0956;arq-0953;arq-0954;arq-0955","Entrada catalogada: 7. Tico-tico no Fubá (Zequinha de Abreu) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
