entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-kaiser-45-2-aula-da-levada-4-com-partitura,arq-0152,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-45-2-aula-da-levada-4-com-partitura,"nenhuma"
aula-kaiser-46-3-combinando-as-levadas-1-3-e-4,arq-0154,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-46-3-combinando-as-levadas-1-3-e-4,"nenhuma"
aula-kaiser-47-1-conheca-a-levada-5,arq-0156,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-47-1-conheca-a-levada-5,"nenhuma"
aula-kaiser-48-2-aula-da-levada-5-com-partitura,arq-0159,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-48-2-aula-da-levada-5-com-partitura,"nenhuma"
aula-kaiser-49-1-juntanto-todas-as-levadas-deixa,arq-0162,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-49-1-juntanto-todas-as-levadas-deixa,"nenhuma"
aula-kaiser-50-2-garota-de-ipanema,arq-0164,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-50-2-garota-de-ipanema,"nenhuma"
aula-kaiser-51-3-samba-da-bencao,arq-0166,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-51-3-samba-da-bencao,"nenhuma"
aula-kaiser-52-4-fim,arq-0168,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-52-4-fim,"nenhuma"
aula-mod-7-2,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-2,"sem_arquivos_locais"
aula-mod-7-3,arq-1917,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-7-3,"nenhuma"
aula-kaiser-53-1-introducao-as-baixarias,arq-0170,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,revisao_apoio,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-53-1-introducao-as-baixarias,"nenhuma"
aula-kaiser-54-10-misturando-tudo,arq-0175,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-54-10-misturando-tudo,"nenhuma"
aula-kaiser-55-11-conselho-baixarias-no-7-cordas,arq-0177,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-55-11-conselho-baixarias-no-7-cordas,"nenhuma"
aula-kaiser-56-2-inversoes-dos-baixos,arq-0179,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-56-2-inversoes-dos-baixos,"nenhuma"
aula-kaiser-57-3-escalas-das-baixarias,arq-0181,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-57-3-escalas-das-baixarias,"nenhuma"
aula-kaiser-58-4-teoria-na-pratica,arq-0183,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-58-4-teoria-na-pratica,"nenhuma"
aula-kaiser-59-5-orientacoes-sobre-as-baixarias,arq-0185,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-59-5-orientacoes-sobre-as-baixarias,"nenhuma"
aula-kaiser-60-6-frases-com-duas-notas,arq-0187,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-60-6-frases-com-duas-notas,"nenhuma"
aula-kaiser-61-7-frases-com-tres-notas,arq-0189,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-61-7-frases-com-tres-notas,"nenhuma"
aula-kaiser-62-8-frases-com-quatro-notas,arq-0191,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-62-8-frases-com-quatro-notas,"nenhuma"
aula-kaiser-63-9-frases-com-seis-notas,arq-0193,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-63-9-frases-com-seis-notas,"nenhuma"
aula-mod-3-9,arq-1715,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-3-9,"nenhuma"
aula-mod-5-32,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-32,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-3,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-3,"sem_arquivos_locais"
aula-mod-9-8,arq-2038,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-8,"nenhuma"
aula-mod-10-1,arq-2064,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-1,"nenhuma"
aula-mod-10-2,arq-2066,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-2,"nenhuma"
aula-mod-10-3,arq-2068,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-3,"nenhuma"
aula-mod-10-4,arq-2070,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-4,"nenhuma"
aula-mod-10-5,arq-2072,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-5,"nenhuma"
aula-mod-10-6,arq-2074,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-6,"nenhuma"
aula-mod-10-7,arq-2076,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-7,"nenhuma"
aula-mod-10-8,arq-2078,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-8,"nenhuma"
aula-mod-10-9,arq-2080,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-9,"nenhuma"
aula-mod-10-10,arq-2082,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-10,"nenhuma"
aula-mod-10-11,arq-2084,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-10-11,"nenhuma"
aula-kaiser-267-1-as-notas-musicais,arq-0961,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-267-1-as-notas-musicais,"nenhuma"
aula-kaiser-268-10-shape-3,arq-0963,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-268-10-shape-3,"nenhuma"
aula-kaiser-269-11-shape-4,arq-0967,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-269-11-shape-4,"nenhuma"
aula-kaiser-270-12-shape-5,arq-0971,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-270-12-shape-5,"nenhuma"
aula-kaiser-271-13-escala-com-cordas-soltas,arq-0977,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-271-13-escala-com-cordas-soltas,"nenhuma"
aula-kaiser-272-14-consideracoes-finais-sobre-os-shapes,arq-0981,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-272-14-consideracoes-finais-sobre-os-shapes,"nenhuma"
aula-kaiser-273-15-pra-que-servem-as-escalas-e-os-shapes,arq-0983,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-273-15-pra-que-servem-as-escalas-e-os-shapes,"nenhuma"
aula-kaiser-274-16-como-transpor-o-tom-de-uma-musica,arq-0985,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-274-16-como-transpor-o-tom-de-uma-musica,"nenhuma"
aula-kaiser-275-17-truque-de-mestre-pra-contar-intervalo,arq-0988,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-275-17-truque-de-mestre-pra-contar-intervalo,"nenhuma"
aula-kaiser-276-18-o-ciclo-das-quintas-e-das-quartas,arq-0991,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-276-18-o-ciclo-das-quintas-e-das-quartas,"nenhuma"
aula-kaiser-277-19-intervalos-justos-ou-maiores,arq-0994,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-277-19-intervalos-justos-ou-maiores,"nenhuma"
aula-kaiser-278-2-intervalos,arq-0998,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-278-2-intervalos,"nenhuma"
aula-kaiser-279-20-como-construir-qualquer-acorde,arq-1003,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-279-20-como-construir-qualquer-acorde,"nenhuma"
aula-kaiser-280-21-escalas-pentatonicas,arq-1010,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-280-21-escalas-pentatonicas,"nenhuma"
aula-kaiser-281-22-entenda-as-inversoes-de-acordes,arq-1014,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-281-22-entenda-as-inversoes-de-acordes,"nenhuma"
aula-kaiser-282-23-inversoes-7m,arq-1021,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-282-23-inversoes-7m,"nenhuma"
aula-kaiser-283-24-inversoes-7,arq-1028,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-283-24-inversoes-7,"nenhuma"
aula-kaiser-284-25-inversoes-m7,arq-1034,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-284-25-inversoes-m7,"nenhuma"
aula-kaiser-285-26-inversoes-em-diminutos,arq-1038,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-285-26-inversoes-em-diminutos,"nenhuma"
aula-kaiser-286-27-arpejos-em-7m-7-e-m7,arq-1042,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-286-27-arpejos-em-7m-7-e-m7,"nenhuma"
aula-kaiser-287-28-arpejos-diminutos,arq-1048,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-287-28-arpejos-diminutos,"nenhuma"
aula-kaiser-288-29-informacao-importante-antes-de-seguir,arq-1049,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,revisao_apoio,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-288-29-informacao-importante-antes-de-seguir,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-289-3-a-escala-maior-e-a-menor-natural,arq-1051,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-289-3-a-escala-maior-e-a-menor-natural,"nenhuma"
aula-kaiser-290-30-escala-de-blues,arq-1055,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-290-30-escala-de-blues,"nenhuma"
aula-kaiser-291-31-campo-harmonico-da-escala-menor-harmo,arq-1059,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-291-31-campo-harmonico-da-escala-menor-harmo,"nenhuma"
aula-kaiser-292-32-shapes-da-escala-menor-harmonica,arq-1063,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-292-32-shapes-da-escala-menor-harmonica,"nenhuma"
aula-kaiser-293-33-campo-harmonico-da-escala-menor-melod,arq-1065,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-293-33-campo-harmonico-da-escala-menor-melod,"nenhuma"
aula-kaiser-294-34-shapes-da-escala-menor-melodica,arq-1069,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-294-34-shapes-da-escala-menor-melodica,"nenhuma"
aula-kaiser-295-35-escala-diminuta,arq-1076,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-295-35-escala-diminuta,"nenhuma"
aula-kaiser-296-4-campo-harmonico-da-escala-maior,arq-1078,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-296-4-campo-harmonico-da-escala-maior,"nenhuma"
aula-kaiser-297-5-como-localizar-as-notas-no-violao,arq-1083,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-297-5-como-localizar-as-notas-no-violao,"nenhuma"
aula-kaiser-298-6-como-aplicar-os-conhecimentos-da-teori,arq-1085,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-298-6-como-aplicar-os-conhecimentos-da-teori,"nenhuma"
aula-kaiser-299-7-a-escala-maior-no-violao,arq-1091,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-299-7-a-escala-maior-no-violao,"nenhuma"
aula-kaiser-300-8-shape-1,arq-1093,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-300-8-shape-1,"nenhuma"
aula-kaiser-301-9-shape-2,arq-1099,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-301-9-shape-2,"nenhuma"
aula-kaiser-302-1-harmonia-funcional-aula-1,arq-1102,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-302-1-harmonia-funcional-aula-1,"nenhuma"
aula-kaiser-303-2-harmonia-funcional-aula-2-dominantes-e,arq-1104,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-303-2-harmonia-funcional-aula-2-dominantes-e,"nenhuma"
aula-kaiser-304-3-harmonia-funcional-aula-3-diminutos,arq-1107,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-304-3-harmonia-funcional-aula-3-diminutos,"nenhuma"
aula-kaiser-305-4-o-metodo-esquecido-de-harmonia-popular,arq-1112,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-305-4-o-metodo-esquecido-de-harmonia-popular,"nenhuma"
aula-kaiser-306-5-exercicio-de-cadencias-harmonicas,arq-1114,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-306-5-exercicio-de-cadencias-harmonicas,"nenhuma"
aula-kaiser-307-6-analise-harmonica-trem-das-onze,arq-1116,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-307-6-analise-harmonica-trem-das-onze,"nenhuma"
aula-kaiser-308-7-analise-harmonica-chega-de-saudade,arq-1122,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-308-7-analise-harmonica-chega-de-saudade,"nenhuma"
aula-kaiser-309-1-modos-gregos-teoria,arq-1124,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-309-1-modos-gregos-teoria,"nenhuma"
aula-kaiser-310-2-modos-gregos-aula-pratica-1,arq-1127,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-310-2-modos-gregos-aula-pratica-1,"nenhuma"
aula-kaiser-311-3-modos-gregos-aula-pratica-2,arq-1131,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-311-3-modos-gregos-aula-pratica-2,"nenhuma"
aula-kaiser-312-4-modos-gregos-aula-pratica-3,arq-1135,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-312-4-modos-gregos-aula-pratica-3,"nenhuma"
aula-kaiser-313-1-construcao-avancada-de-acordes,arq-1137,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-313-1-construcao-avancada-de-acordes,"nenhuma"
aula-kaiser-314-2-acordes-de-emprestimo-modal,arq-1141,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-314-2-acordes-de-emprestimo-modal,"nenhuma"
aula-kaiser-315-3-rearmonizacao-e-chord-melody,arq-1143,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-315-3-rearmonizacao-e-chord-melody,"nenhuma"
aula-mod-2-26,arq-1652,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-26,"nenhuma"
aula-mod-7-8,arq-1923,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-7-8,"nenhuma"
aula-mod-7-10,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-10,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-11,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-11,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-4,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-4,"sem_arquivos_locais"
aula-mod-7-13,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-13,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-14,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-14,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-15,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-15,"sem_arquivos_locais; sem_link_remoto"
aula-mod-7-16,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-16,"sem_arquivos_locais; sem_link_remoto"
